URL,Source Code,Project Description,How its Made
https://ethglobal.com/showcase/clash-of-balls-dp0kh,https://github.com/gabrielantonyxaviour/clash-of-balls,"Clash of Balls is a decentralized 1v1 football prediction battle on Chiliz where users can make encrypted predictions using Fully Homomorphic Encryption (FHENIX). The app is built on Warpcast using Farcaster Composer Actions and Farcaster Frames. The project is built with Chainlink Functions Decentralized Oracle, Hyperlane, Fhenix, and Arbitrum. This project is developed for the ETHGlobal Online 2024 Hackathon.",© 2024 ETHGlobal. All rights reserved.
https://ethglobal.com/showcase/playbook-064xf,https://github.com/naomiHauret/playbook,"Remember when you were a kid and how you made up stories with toys that had nothing to do with each others ? Your favourite teddy bear had one role, barbies another role, action men another role, Pokémon figurines another… and somehow you managed to create a story that was able to entertain you (and maybe some of your friends) for a few hours.",Playbook is made out of 4 different platforms that work together :
https://ethglobal.com/showcase/heirhold-0c9ua,https://github.com/luzianscherrer/heirhold,"It is a well-known fact that a considerable amount of cryptocurrency holdings are inaccessible and permanently locked due to lost private keys. According to an estimate by Chainalysis, about one-fifth of all bitcoin is affected.","This project is built on Rootstock, Ethereum, Solidity, Hardhat, ethers.js, Wagmi, React, React Bootstrap."
https://ethglobal.com/showcase/smartchat-xvd7y,https://github.com/joaconafta/SmartChat,Chat-Bot: An XMTP bot (using messagekit one-to-one template) that users can subscribe to for real-time updates on:,Base-Frame: Developed using framesjs openframes for the user interface and integrating the enso finance API for swap functionality.
https://ethglobal.com/showcase/zerowallet-3hevw,https://github.com/Koders-Krypto/zerowallet-app,"ZeroWallet, powered by LayerZero and Smart Accounts, makes managing crypto across multiple chains a breeze. Forget the hassle of juggling chains, gas, and accounts—we handle that with chain, account, and gas abstraction. You'll enjoy seamless access to features like auto-investment strategies, all without worrying about which chain you're on or paying gas fees.
Getting started is a snap! Users are onboarded with simple passkey authentication, instantly connected to their Safe smart account. From there, they can make transactions on any chain just by signing with their passkey—no gas fees to worry about.
We've also built a DCA (Dollar-Cost Averaging) investment module for smart accounts. Users can set up investment strategies using their stablecoins or other assets, picking the frequency and timing, and we'll handle the rest. Assets get added to a yield-generating 4626 vault, and you can withdraw your funds anytime, on any chain—thanks to LayerZero’s omnichain protocol.
It's all about onboarding the next wave of crypto users with ease and simplicity!","We built ZeroWallet by starting with a Safe smart account, fully compatible with the ERC-4337 spec, ensuring smooth gas and account abstraction. The onboarding process is simple and secure, using a passkey module that complies with ERC-7579, allowing users to skip the hassle of complicated wallet setups. Once onboarded, users can create an automatic investment strategy using a Session Key module and a DCA investment module. This includes seamless integration with Uniswap contracts for executing trades and ERC-4626 Vault contracts for managing assets.
To keep things running smoothly, we’ve designed a scheduler service that uses a REST API to trigger jobs for each user’s investment strategy. The scheduler ensures recurring investments are handled without any manual intervention. For added convenience, we integrated Zapper API, making it easy for users to access and monitor their portfolios in real time.
The real magic happens with LayerZero, where we’ve implemented chain abstraction. Through integration with ERC-4626 vaults and OFT (Omnichain Fungible Token) contracts, users can withdraw their funds across any network, making cross-chain management simple and intuitive. This powerful combination ensures ZeroWallet delivers a seamless, next-gen experience for crypto users everywhere."
https://ethglobal.com/showcase/spermify-7s9jk,https://github.com/Kuurus/zksocial,Spermify: Revolutionizing Sperm Donation with Blockchain Technology,How Spermify Was Built: The Nitty-Gritty Details
https://ethglobal.com/showcase/the-entropy-protocol-dwa3d,https://github.com/Ashy5000/entropy_protocol,"The Entropy Protocol is an onchain decentralized randomness solution designed to replace oracle-based randomness generation. It combines contributions of randomness from 'entropy providers' that is supplied to 'entropy consumers' that use the random data. Consumers can mix randomness from multiple providers using their choice of method to add extra security to the protocol. Providers have to make 'commits' to randomness ahead of time, when they don't know what the other data in the pool is, so they can't manipulate the end result. These features ensure that randomness is entirely unpredictable to all parties involved.","For the smart contracts, we used Sign Protocol to handle attestations entropy providers make to provide randomness at some later date. We leveraged the Schema Hooks feature to automatically trigger logic when new commits are made. Sign Protocol was an incredible addition to our tech stack, as it allowed for standardized interfaces that could enable interoperability with the protocol. For the protocol's token, ENTP, we utilized OpenZeppelin Contracts for ERC20 implementations and interfaces. And to test, deploy, and interact with the contracts via scripts, we used the Hardhat Javascript library."
https://ethglobal.com/showcase/black-wallet-53vof,https://github.com/kuntik17/darkwallet,"Main purpose of this project is encoding strings, it can be a text message or blob data, and save encoded string to the chain that can only retrieved and decoded by the user wallet.  This project uses Lit to encode and decode strings, is using Supabase to put data on tables. It is easy to use, just use your wallet to login to the dashboard, add any text you want to hide and save. You can see your hidden texts too, and you can use view button to decode them and see.","This project leverages several cutting-edge technologies to provide a secure and seamless experience for encoding and storing sensitive data on the blockchain. The client-side application is built using Next.js, Typescript and Tailwind CSS."
https://ethglobal.com/showcase/insuranceriskmodel-ykfsf,https://github.com/gracias/riskmodel,This hackathon project is a part of our larger life insurance protocol. The overarching goal here is to build a life insurance protocol that eliminates the need for regulators just like Uniswap has done for exchanges.,Tech Stack Overview
https://ethglobal.com/showcase/membrane-finance-qvq7k,https://github.com/adamocallaghan/membrane-fi,"This project is a stablecoin protocol that allows users to deposit whitelisted NFT collections on Ethereum mainnnet as collateral, and mint stablecoins against that collateral on a number of other Layer2 networks. It does this by utilising the LayerZero message passing system to implement cross-chain calls and composed calls.","This smart contract components of this project are written in Solidity using Foundry. OpenZeppelin, LayerZero, and Chainlink smart contract libraries are used in implementing the full functionality of the protocol. Ethereum Sepolia testnet, Base Sepolia testnet, and Optimism Sepolia testnet are the deployment networks."
https://ethglobal.com/showcase/what-are-the-odz-z59db,https://github.com/victaphu/what-are-the-odz,"You're at a wedding and you don't know anyone except the groom. Suddenly you receive a notification, sign up, and you're invited to a chat group with everyone else at the party. Someone has created an event and now everyone is making micro bets on everything from the colour of the bridesmaids dresses, the first song, to whether the groom will cry.",The key components of the platform are:
https://ethglobal.com/showcase/semaphore-in-mina-u9zpf,https://github.com/dsilberschmidt/semaphore/,"Semaphore on the Mina Protocol is a privacy-centric framework that uses zero-knowledge proofs, specifically zk-SNARKs, to enable anonymous yet verifiable interactions on the blockchain. It allows users to prove group membership without revealing their identities, supporting privacy-sensitive applications like voting and whistleblowing. Utilizing zero-knowledge proofs, users can anonymously signal or perform transactions that are verifiable by the network without linking actions to their real-world identities. Built on the Mina Protocol, the world's lightest blockchain, Semaphore leverages its constant blockchain size (~22 KB) and zk-SNARK technology for scalable, privacy-preserving applications. The implementation uses o1js, a JavaScript library for developing zkApps on Mina, enabling the creation and verification of zero-knowledge proofs in JavaScript. Key features include anonymous group membership proofs, scalability and efficiency due to Mina's succinct blockchain design, and versatility for various use cases requiring anonymity and verifiability. Rewritten in o1js for seamless integration with other zkApps on Mina, it enhances interoperability and security, making it accessible for developers familiar with JavaScript to build and deploy privacy-preserving applications. Use cases include anonymous voting systems, whistleblowing platforms for anonymous reporting, and credential verification where users can prove qualifications without revealing personal information.","The Semaphore project on the Mina Protocol uses cryptographic techniques and blockchain technology for privacy and scalability. Mina Protocol, a blockchain with a constant size using zk-SNARKs, forms the base for decentralized applications needing minimal data processing on user devices. o1js, a JavaScript SDK from O(1) Labs, supports the development of zkApps by enabling smart contract interactions on Mina. zk-SNARKs ensure transaction privacy and verifiability without exposing data, crucial for Semaphore to allow anonymous group membership proofs."
https://ethglobal.com/showcase/ninja-strike-3m644,https://github.com/ChanX21/Ninja-Unity-ETH-Online-2024,"Ninja Strike: Stealth, Strategy, and Surprise in Every Move",This game is being developed with Scaffold ETH front end and Unity.
https://ethglobal.com/showcase/invernez-7egx3,https://github.com/LuFernandoMG/ethonline24,"Invernez is a decentralized crowdleasing platform that allows users to lease assets through collective financing. Borrowers can request funding to lease an asset, and investors can contribute to these requests in exchange for tokenized ownership, which represents a share of the asset. At the end of the lease term, the borrower has the option to return the asset or purchase it.","Invernez is built using a combination of Web3Auth, Rootstock blockchain, and Solidity smart contracts."
https://ethglobal.com/showcase/realyou-gqogf,https://github.com/ferrabled/Real-You,"Real You is a revolutionary social media app that prioritizes authenticity and genuine interactions. In a world saturated with edited and AI-generated content, Real You stands out by ensuring that every shared moment is real, unfiltered, and captured in the present.","How it's Made
Real You is a complex application that leverages several cutting-edge technologies to create a unique, authentic social media experience. Let's dive into the nitty-gritty details of how it was built:"
https://ethglobal.com/showcase/eth-various-swusm,https://github.com/Julius-Ky/eth-global-various,"As the blockchain technology and cryptocurrency markets continue to grow, security issues and malicious activities are also on the rise. Phishing, scams, and malicious contract codes are major concerns, especially as they often originate from compromised smart contract code and wallet approvals. In response to this, we propose an AI-powered platform for analyzing, modifying, and improving smart contract codes, providing detailed reports on identified issues and applied fixes.","Eth Various is a smart contract analysis platform that leverages Galadriel's blockchain capabilities and AI. We've deployed a smart contract (Various.sol) that interacts with Galadriel's OpenAI oracle. The user's smart contract code is sent to the oracle for analysis, with the results returned on-chain. Eth Various covers the gas fees on the Galadriel side, while users are charged for data storage on the Hedera blockchain."
https://ethglobal.com/showcase/gamestake-u0yc5,https://github.com/GameStake-Sport/gamestake,System for Creating Predictions and Opening NFT Packs to Fill an Album:,"The monorepo structure of this project facilitates efficient development and deployment by allowing multiple related packages and applications to coexist in a single repository. We use Hardhat, a flexible and extensible framework, for compiling, testing, and deploying smart contracts written in Solidity. The deployment is specifically targeted on the Chiliz chain, a blockchain tailored for sports and entertainment applications, ensuring optimized performance for our use case. The front end is developed using Next.js, a React-based framework that enables server-side rendering and static site generation for a responsive and fast user experience. Additionally, we have implemented a decentralized communication protocol inspired by XMTP (Extensible Message Transport Protocol) to enable users to create, manage, and interact with bets through a chat-based interface. This bot interacts with the smart contracts deployed on the Chiliz chain, enabling a seamless, decentralized betting experience without relying on traditional web-based forms."
https://ethglobal.com/showcase/verifi-t1sw9,https://github.com/SwineCoder101/VeriFi,"VeriFi offers a decentralised, privacy-preserving product feature for Web3 company reviews and salary information, leveraging blockchain technology and Effective Attestation proofs to ensure data integrity, user privacy, and decentralised governance.","Technology Stack: Web3auth, Sign protocol, React.js, Next.js, Tailwind CSS, Arweave"
https://ethglobal.com/showcase/fancast-ht6ig,https://github.com/vnaysngh/fancast,"This application is a cutting-edge, cross-chain solution for NFT-based community access. It leverages LayerZero technology to provide seamless interaction across multiple blockchains, allowing users to access various communities while only needing to verify their NFT ownership once.","This application is a cutting-edge, cross-chain solution for NFT-based community access. It leverages LayerZero technology to provide seamless interaction across multiple blockchains, allowing users to access various communities while only needing to verify their NFT ownership once."
https://ethglobal.com/showcase/docvault-j4jbb,https://github.com/pranayjalan254/docVault,"DocVault is a decentralized platform designed to revolutionize how credentials, such as degrees and certificates, are issued, stored, and verified. It bridges the gap between educational institutions and students by providing a secure, efficient, and user-friendly system that leverages blockchain technology to ensure authenticity and privacy.","DocVault was developed as a decentralized platform for credential issuance and verification, leveraging blockchain technology to provide a secure and user-friendly experience for institutions and students. The project integrates various technologies to ensure a smooth user interface, secure data handling, and seamless interactions between all stakeholders. Given that this was our first hackathon, we aimed to create a functional prototype that effectively demonstrates the core capabilities of a decentralized credential system."
https://ethglobal.com/showcase/sorites-6ii71,https://github.com/sorites-xyz/app,"The core of Sorites are Market Events. For example, “Ethereum’s price will be below $4000 in Anyone can create one, and anyone can speculate Yes or No by buying ERC1155 Yes or No tokens for that event. This is different from Prediction Markets in the way that it works with any chain driven event.","The Sorites contract stores USDC, Market Events and all their associated Yes and No tokens - which are ERC1155 tokens. That means you can trade them outside of Sorites."
https://ethglobal.com/showcase/securewatch-v5kq8,https://github.com/securedapp-github/SecureWatch,SecureWatch is a cutting-edge real-time monitoring service crafted to ensure the security and integrity of critical transactions within web applications. It provides businesses with the peace of mind they need to operate confidently in the digital landscape by actively detecting and responding to potential threats and anomalies.,Key Components:
https://ethglobal.com/showcase/aerodump-4z48m,https://github.com/AeroDump/contracts,"AeroDump is a cutting-edge platform designed to simplify and automate the distribution of tokens for users and project owners across multiple blockchain networks. Built to support airdrops, marketing event rewards, and large-scale token transfers, AeroDump leverages the power of automation, cross-chain interoperability, and secure vaults to provide an efficient, hands-free solution for bulk token distribution.",© 2024 ETHGlobal. All rights reserved.
https://ethglobal.com/showcase/criss-cross-pk9f5,https://github.com/vkpatva/ethonline-criss-cross,"Criss Cross integrates with Stackr to store proofs of gameplay. By using Stackr, we ensure that each move in the game is securely logged and verified, making the gameplay transparent, tamper-proof, and auditable. This setup is particularly useful for ensuring fairness and trust in multiplayer games or any application where verifiable actions are crucial.",To achieve this we used the following technical components :
https://ethglobal.com/showcase/coinhelp-g7027,https://github.com/Ritchie5556/coinhelp,"On our decentralized platform, users can earn NFT rewards by participating in activities or completing tasks. These NFTs are not only a digital asset, but also represent the user's contribution and achievements on the platform. Each NFT is unique and can be viewed and traded on our public list, which displays all issued NFTs and their related information, allowing users to easily track and manage their collections. In this way, we not only incentivize users to actively participate, but also provide them with a transparent and fair reward system. Our platform is based on blockchain technology, which ensures the authenticity and security of all transactions and rewards. Users can freely trade and manage their NFT assets without relying on traditional centralized institutions. This decentralized mechanism makes all operations open and transparent, and every interaction of users is accurately recorded and verified, thereby enhancing the trust of the platform and user experience.","Blockchain selection: Choose a blockchain platform, such as Ethereum, as the basis for smart contracts and donation records."
https://ethglobal.com/showcase/qstn-g6cwm,https://github.com/QSTN-US/EVM-QSTN-v2,"QSTN employs smart contracts for the automated distribution of rewards, making the process transparent and tamper-proof. These smart contracts trigger the release of rewards once survey conditions are met, without the need for manual intervention. Businesses can fund surveys using tokens or NFTs, offering flexibility and innovative, tangible rewards that can appreciate in value.","QSTN was built on the Rootstock blockchain, leveraging its infrastructure to ensure the seamless execution of smart contracts. These smart contracts are crucial for the automated distribution of rewards, eliminating the need for manual intervention and ensuring that rewards are released transparently and tamper-proof once survey conditions are met. This automation not only enhances efficiency but also builds trust with users and businesses alike."
https://ethglobal.com/showcase/bitween-rvtb5,https://github.com/ETHGlobal-Ohora/eth-online-frontend,"Bitween is a Web3-based service that enables users to collaboratively manage shared wallets, making it ideal for couples or partners in a Web3 environment. Our platform allows users to securely manage joint assets, seamlessly transfer funds between wallets, and communicate with each other through an integrated chat function, ensuring both transparency and convenience.","Bitween leverages Web3Auth and Lootstock to add multi-signature (multi-sig) functionality to social wallets. This empowers users to have shared control over assets, ensuring that any fund transfer requires approval from both parties, enhancing security and trust. The platform also facilitates direct communication between users, allowing couples or partners to discuss and coordinate their financial decisions within the app."
https://ethglobal.com/showcase/syenah-odsj7,https://github.com/Syenah/superhack-app,"Introduction -
Syenah addresses these challenges by offering a single, intuitive app where users can seamlessly track and manage their digital assets. Our platform integrates with various wallets and blockchains, providing real-time analytics, advanced security features, and a customizable user experience. Additionally, users can perform cross-chain swaps directly within the app, enhancing not only portfolio analysis but also comprehensive asset management.",Technology Stack and Architecture
https://ethglobal.com/showcase/tap-n-done-t4ezu,https://github.com/DerLomo/baseAPP,Protocol for decentralized payments in real life,"Based on Kotlin for Android as initial device platform, we run the payment request with NFC, similar to Apple/Google Play
Regarding the web3, we use 1inch API for the price feeds, and USDC as main multichain payment tool.
In order to ensure a safe login we count with WorldCoin, wich also will allows us to curate a list of only real reviews, backed by tx on the blockchain.
In order to avoid scams and improve UX, we use ENS, so users can see on the map the address where to send the funds"
https://ethglobal.com/showcase/linkagotchi-av578,https://github.com/souzavinny/linkagotchi,"Linkagotchi is an blockchain-based virtual pet game that reimagines the classic Tamagotchi concept for the Web3 era. Built on the Ethereum Sepolia network, Linkagotchi allows players to create, nurture, and evolve unique digital creatures, called Blockagotchis, as NFTs (Non-Fungible Tokens).
Key Features:","So, here is how i designed and developed the whole project. Lets go in detail to all technologies:"
https://ethglobal.com/showcase/trustless-pass-ap4fj,https://github.com/rahulEth/trustless-pass,"users can securely save/access their password, username to access any application on internet. No need to worry about credentials theft or to forget them, now you can secure your hundreds of username and password  with your own wallet private key, you would have 100 % control of it","Problem Statement:
Managing your Web2 credentials is always challenging. Breaches and forgotten credentials are common issues."
https://ethglobal.com/showcase/sim-ai-p5y06,https://github.com/SachinCoder1/SimAI,"Project Overview: AI-Powered Classroom with Galadriel
This project reimagines education by building a decentralized, AI-powered classroom where users (students) can interact with AI agents (teachers) to receive lessons, ask questions, and receive feedback in real-time, all on-chain. The system leverages Galadriel’s large language model (LLM) capabilities, paired with blockchain technology, to create a seamless, decentralized learning environment. The project also integrates with Metamask to handle transactions and interactions securely on the blockchain.",© 2024 ETHGlobal. All rights reserved.
https://ethglobal.com/showcase/vroombuddy-y13d7,https://github.com/Learning-N-Running/vroombuddy,"Our project is a crypto-based insurance solution for global travelers and rental car companies. Traditional insurance systems often suffer from complex procedures, long processing times, and delayed payouts, especially with international claims. These issues create significant inconvenience and uncertainty for travelers.",Our project combines several web3 and blockchain technologies to streamline the insurance process:
https://ethglobal.com/showcase/etnest-6izu9,https://github.com/0xj4an-personal/ETHOnline,"Etnest is an interactive platform designed to support newcomers as they explore the Ethereum ecosystem. It breaks down complex blockchain concepts into easy-to-understand explanations, making Ethereum accessible to users of all backgrounds. Through interactive tutorials and hands-on simulations, users can engage with real-world scenarios, helping them grasp how Ethereum works without feeling overwhelmed.","We built Etnest with a focus on simplicity and interactivity. For the front-end, we used React to create a smooth and engaging user interface. The platform connects to Ethereum through Web3.js, allowing users to explore blockchain concepts and simulate transactions in real time."
https://ethglobal.com/showcase/circuitsdao-rbfz3,https://github.com/CircuitsDAO/msUSD,"Overview
This project implements an overcollateralized stablecoin system called msUSD as an appchain using the Proto Kit framework. It's designed to maintain a stable value pegged to the US dollar, using MINA as collateral. The system incorporates various mechanisms to ensure stability, manage risk, and handle extreme market conditions.","Technical Implementation Overview :
Implemented as a runtime module by Protokit."
https://ethglobal.com/showcase/chiliz-metaplex-t42qe,https://github.com/Prateek64X/NFT-FanCrickMarket,"Chiliz Metaplex takes sports fandom to new heights by transforming live events and experiences into a fully immersive, virtual space. It's more than an app—it's an all-encompassing experience where sports enthusiasts can engage with the games they love and connect with like-minded fans from around the world.","We integrated cutting-edge technology to craft a fully immersive sports experience. AR-VR capabilities (using Unreal Engine) deliver a spatial experience for virtual tours and live matches. The Chiliz Spicy Network powers our fantasy cricket platform, NFT marketplace, and player card trading system. Integration with Thirdweb ensures seamless blockchain interactions, while Next.js supports the web infrastructure for high-performance applications. Together, these technologies bring a dynamic and interactive sports metaverse to life, reshaping how fans engage with their favorite games."
https://ethglobal.com/showcase/zkattend-pq5ac,https://github.com/XxSNiPxX/zkAttend,"zkAttend revolutionizes location-based verification by leveraging Mina Protocol's Protokit and zero-knowledge proofs. It enables privacy-preserving proof of physical presence without revealing personal details. zkAttend ensures secure, decentralized location verification, making it ideal for event attendance, location-based rewards, and last-mile logistics. By enhancing trust and privacy, zkAttend transforms how businesses and users interact in the digital world.",DISCLAIMER
https://ethglobal.com/showcase/maggoo-vopxt,https://github.com/ersanyakit/maggoo,"Maggoo Land
Where various blockchain games unite in one universe of NFTs Mint, Upgrade, Stake, Play and Earn","We built the Maggoo game using a combination of Solidity, Hardhat, TypeScript, React, Next.js, and NextUI technologies, all orchestrated to create a modular and scalable GameFi ecosystem. The core contract architecture is based on the EIP-2535 Diamond Standard, which allows for modular and upgradeable smart contracts. This setup enables us to implement new features and updates seamlessly, without needing to redeploy the entire contract, which is crucial for maintaining a dynamic gaming environment."
https://ethglobal.com/showcase/omniaa-9ayp7,https://github.com/OminiAccount/omni-account-zkp,High-level Description of the Omni AA (Account Abstraction) Protocol Mechanics:,"The original EIP-4337 reveals that the abstract account's nonce, signature verifcation, gas refund etc. all of them are maintained in smart contract, which results much higher gas cost than the EOA account."
https://ethglobal.com/showcase/ustc-2nw3r,https://github.com/ustc-plus/core,"The well-known Terra collapse brought a new era of distrust into the blockchain industry and its so-called experts.
However, if we want Web3 to be successful, we need to get back people's trust by helping to recover assets that people lost. Terra still active by consumers who lost millions of dollars yet with the hope to return it back. The strong community got support from the major exchanges.
Binance and Kucoin are actively burning trading fees (https://www.luncmetrics.com/) for LUNC since they still hold the majority of the supply and attract the humongous community of Terra Labs that was built over the years. Their deed might seem noble to some but in our opinion, they act for their benefit since there are still large perpetual market trades even with these collapsed prices (https://coinalyze.net/terra-classic-usd/liquidations/) and the MM can manipulate the LUNC, USTC prices however they need. (https://www.luncmetrics.com/price/ustc)
There were many attempts to re-peg (MintCash and Terra assets burning) the 2 infamous coins but they are failing from our viewpoint.","For a successful re-peg of USTC, we'd need to achieve a self-custody protocol that is verifiable, incentivized, and has a slashing mechanism where supply regulators will benefit from market activities and hold the excessive supply so it can be introduced back to markets in a slow and controlled manner."
https://ethglobal.com/showcase/nfts-to-the-future-c0yz7,https://github.com/shipstone-labs/nft-to-future,We’re developing NFTs to the FUTURE media service that lets you send your ideas or files into the future!,"We're still finalizing the design for this project. Initially we experimented with ICP, but we're now focused on implementing using LIT Protocol."
https://ethglobal.com/showcase/novastride-97msy,https://github.com/HarshS1611/scaling-eth,"The problem NovaStride solves
Current hackathon events rely on centralized decision-making, people with more reach and influence lead the decision-making process which results in a lack of transparency regarding fund management which in turn might result in suboptimal event experiences and a lack of inclusivity within the community.","We have built the project on evm chain and all integrated all the evm compatible chains and have deployed on their respective testnets such as arbitrum, filcoin, gnosis, avail, morph . We have used ethsign protocol for user verification, a lighthouse for strong image files, and dynamic wallet for switching between networks and onboarding users. We have used nextjs, tawilindcss for the front end and solidity for deploying the contracts."
https://ethglobal.com/showcase/flexpay-1yt8q,https://github.com/KhannDev/flexPay,"FlexPay transforms freelance management for institutions with automated smart contracts, secure identity verification via Worldcoin, and seamless payment processing. It ensures timely, transparent compensation, streamlines contract creation, and enhances trust between organizations and freelancers.","How Paylancer is Built
Paylancer is a decentralized payment system designed to streamline weekly payments for freelancers. We built this platform using a robust tech stack that combines smart contracts with a user-friendly web application, ensuring a secure and efficient payment management system for clients and freelancers."
https://ethglobal.com/showcase/supersplit-sb1j9,https://github.com/J-Palomino/ETH_Superhack,"The SuperSplitVault contract is designed to manage a shared liquidity pool with automated yield strategies, allowing users to deposit funds, issue and settle debts, and withdraw assets. It incorporates the ERC4626 standard for tokenized vaults and provides additional functionalities tailored to group-based financial management.","using tenderly to deploy and test we used mostly solidity for the contracts, these were tested in tenderlys virtual environment which allowed us to quickly simulate the transactions instead of waiting for them to execute on a testnet, we looked at superforms vault strategy and took alot from their architecture as well"
https://ethglobal.com/showcase/blockwallet-y3ywd,https://github.com/KENILSHAHH/Superhack,"The Wallet that we have created can asks users to login via World ID using their World app proving that they are human, We also have a connect wallet option too. Once logged in users can directly store their chain ids and wallet addresses on chain using our contract. These can be changed only by the user.","The Wallet that we have created can asks users to login via World ID using their World app proving that they are human, We also have a connect wallet option too. Once logged in users can directly store their chain ids and wallet addresses on chain using our contract. These can be changed only by the user."
https://ethglobal.com/showcase/orbvibe-52z2a,https://github.com/dradaku/superhack-dr-adaku,"Have you ever wanted to attend an event but didn’t have anyone to go with… so you didn’t go? Time to put an end to that, whether you just want to go out for a cup of tea or a knitting class, a dance class or more – feel free! Use orbvibe to engage and find real like-minded individuals without worrying if they’re real or not. Only requisite: you need WorldID verification to attend! That’s how we verify you’re human. The plan will be for most of our event partners to be orb operators so you can also verify before the event for access. Current problems are: Privacy. Period! AI is getting more advanced and bypassing captcha's. However, community is key.","Project created using Next.js, TailwindCSS, and the World ID SDK. Using Worldcoin ID technologies to verify if the potential event attendee you're liaising with is human. Checks that you’re human, takes a picture of each of your iris’, calculates an iris code, then the code is checked for uniqueness, stored in NPC set up, we don’t need name, email, address for the verification. Proof you’re human without revealing your identity. World ID supports multiple ""Verification Levels"" to prove that a person is a unique human. These levels provide different degrees of humanness assurance, accessibility, and protection against fraud."
https://ethglobal.com/showcase/hacsy-markets-fwg1e,https://github.com/prm3theus/zero-trust-architecture,"Problem: Untapped wisdom, health, and paretopian capital within existing minting and onchain spot price movements.","It uses a react frontend, and enable users to use evm wallets that would be unique in the sense of using worldcoin IDs. It also enables a mixer of distrubting funds to saved secondary wallet addresses, where the inputted amounts of funds are done in block sized amounts, and market makers aggregate 1271 signatures to put onchain doing so asynchronously."
https://ethglobal.com/showcase/civguard-juifx,https://github.com/AvinashNayak27/superhack2024,Project Description:,Worldcoin OIDC Integration:
https://ethglobal.com/showcase/raisecoin-bzeu0,https://github.com/sumithprabhu/SuperHack-2024,"Raisecoin is a decentralized fundraising platform deployed on the Base blockchain, designed to revolutionize the way projects raise funds on a global scale. By utilizing the scalability and efficiency of the Base blockchain, Raisecoin offers a secure and transparent environment where users can participate in fundraising efforts without the typical geographical and financial barriers. The platform enables fast, low-cost transactions, making it accessible to a broad audience regardless of location. Through its decentralized nature, Raisecoin eliminates the need for intermediaries, ensuring that all transactions are trustless and governed by smart contracts, which automate processes and reduce the potential for fraud. This innovative approach not only enhances the efficiency of fundraising but also democratizes access to investment opportunities, allowing projects and investors from around the world to connect seamlessly. Raisecoin is set to transform the fundraising landscape by providing a global, decentralized, and transparent solution that addresses the limitations of traditional methods.","Raisecoin is crafted using a blend of advanced technologies to deliver a scalable, secure, and user-friendly platform. The project is deployed on the Base blockchain, chosen for its ability to handle large transaction volumes efficiently while keeping costs low. This blockchain foundation is key to enabling Raisecoin's global fundraising capabilities, ensuring fast and affordable transactions. The platform's operations are powered by smart contracts, which are self-executing pieces of code that automate and enforce agreements without the need for intermediaries. These smart contracts handle everything from fund transfers to project listings, ensuring transparency and trust throughout the process. On the frontend, Raisecoin utilizes Next.js to build a responsive and scalable user interface, complemented by Tailwind CSS for a clean and intuitive design. This combination of technologies ensures that users experience a seamless, fast, and secure environment for participating in global fundraising efforts."
https://ethglobal.com/showcase/valuesdao-3knt9,https://github.com/values-dao/values,Our AI model helps web3 users make their values tangible.,"EAS Resolver Contracts
Resolver contract: https://base-sepolia.blockscout.com/tx/0xcb4b6f15a1043fa39ed7e094d4ff89c9410700a1835faca7c36bb3169469b097"
https://ethglobal.com/showcase/blockbatch-3y8i8,https://github.com/aditya172926/token_batch_sdk,BlockBatch is a SDK which allows the dapp developer to send ETH and any ERC20 tokens to multiple recipients in a Single transactions.,This project uses ethers.js and NodeJS to facilitate the generation of the transaction data and aggregate and filter the invalid transactions before sending the batch for execution. Solidity and Hardhat is used for developing the smart contracts. Blockscout apis were used for deployment of the contracts over Optimism sepolia and verifications of the contracts
https://ethglobal.com/showcase/sudapp-ebpa9,https://github.com/pratiksardar/sudapp,"Hackathon Partner Finder is a decentralized web platform designed to help users find the perfect hackathon partner based on shared interests, skills, and thought processes. By leveraging blockchain technology and smart algorithms, the platform ensures secure, transparent, and efficient matchmaking.","The Hackathon Partner Finder is built using cutting-edge web3 technologies, ensuring a decentralized and secure platform for users. The frontend is developed with Next.js and styled with TailwindCSS, providing a modern, responsive user interface. For dynamic animations and interactions, the platform utilizes Framer Motion, while Radix UI components are employed for accessible and user-friendly interface elements."
https://ethglobal.com/showcase/crypto-lottery-tf0p1,https://github.com/SuperHack2024/app,"This project combines the use of NFTs, Pyth Entropy Protocol and Worldcoin authentication platform to create a safe environment. Users can prove their identity, create lotteries, and participate in giveaways. Blockscout APIs are used to provide additional and valuable information to our users.","WorldCoin as authentication piece, Wallet connect to provide interaction with Metamask Wallet.  Pyth Entropy protocol to select a verifyable random winner, and NFTs ERC 721 are used to provide tickets to the users. Blockscout is key part when verifying transactions, prizes and winners."
https://ethglobal.com/showcase/phoenix-pay-0oqpq,https://github.com/itsshantanu/phoenix-pay-bot-contracts,"Phoenix Pay Bot is a Telegram bot designed to simplify multi-chain cryptocurrency payments and split expenses.
Features of Phoenix Pay Bot:-","Phoenix Pay Bot is a Telegram-based multi-chain payment and split expenses bot built using tech like node js, Next js as front end. We have deployed contract on Base, Optimism, Mode, Metal etc..
We have use viem, ethers for connecting with contract to telegram bot. User can create spilt send to user direct using telegram."
